N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
213,N/A,28049011400,Hinds County,Mississippi,2022,46,49,42,54,59,48,52,-0.8,5.5,66,21.5,144.2,21,3.1,0.8,86,77.9,85.9,6,87.6,68.3,79,72.6,82.9,34,25,43,8,-11.8,-29.6,8,N/A,N/A,60,13.3,53.8,95,4.9,15.8,13,46,13,22,20.9,15.5,48,62,34,43,13.1,16.8,81,N/A,N/A,5,86.4,55.1,86,41.4,35.5,37,25.2,20.3,7,94,82.3
214,N/A,28049011400,Hinds County,Mississippi,2023,35,33,37,38,44,32,21,-0.9,-7.2,66,40.3,242.7,21,3.1,0.8,49,77.4,77,3,88.8,65.5,57,72.8,75.4,26,8,44,10,27.6,-5.3,5,N/A,N/A,9,-8.7,-45,99,3.8,22.2,13,46,13,20,20.7,14.7,41,47,35,61,15.1,34.3,33,N/A,N/A,19,86.3,72.7,79,41.5,37.1,N/A,25.3,N/A,6,93.9,81.7
215,N/A,28049011400,Hinds County,Mississippi,2024,40,44,36,38,44,32,21,-0.9,-7.2,66,40.3,242.7,21,3.1,0.8,49,77.4,77,3,88.8,65.5,57,72.8,75.4,29,16,42,34,-4.9,-5.6,4,N/A,N/A,9,-8.7,-45,98,3.6,17.6,13,46,13,16,1.1,0.4,54,72,35,61,15.1,34.3,83,N/A,N/A,19,86.3,72.7,79,41.5,37.1,N/A,25.3,N/A,6,93.9,81.7
216,N/A,28089030105,Madison County,Mississippi,2017,48,41,56,45,31,59,51,1.5,3.8,11,-1.2,-32.9,74,3.1,7.1,19,76.5,69.1,49,78.6,78.5,93,74.1,89,60,51,69,53,4.1,-1.2,49,N/A,N/A,51,4.5,-7.3,70,4.2,5.9,40,48,39,96,20.3,34.7,40,40,39,8,3,-17.9,72,N/A,N/A,10,83.7,56.4,43,41.4,42.4,60,23.1,26.7,43,90,88.8
217,N/A,28089030105,Madison County,Mississippi,2018,46,39,54,46,34,59,53,1.4,4.3,14,3.1,-26.9,74,3.1,7.1,19,77.1,69.8,49,78.6,78.5,95,73.8,89.9,61,55,67,53,4.1,-1.2,62,N/A,N/A,51,0,-9.6,70,4.2,5.9,34,48,33,96,20.3,34.7,32,28,36,8,5.1,-15.3,47,N/A,N/A,9,84,55.7,46,41.6,42.2,50,22.9,22.9,38,91.2,89.2
218,N/A,28089030105,Madison County,Mississippi,2019,47,37,57,44,24,63,30,1.2,-1.5,17,10.8,-13.7,74,3.1,7.1,23,77.5,71.6,58,79.7,82.2,98,73.6,92.2,58,51,66,50,13.3,6.2,51,N/A,N/A,51,6.6,-4.3,70,4.2,5.9,33,48,32,96,20.3,34.7,39,36,42,14,8.3,-3.3,59,N/A,N/A,9,84.4,57.6,55,41.7,41,73,22.9,32,33,92.3,89.7
219,N/A,28089030105,Madison County,Mississippi,2020,56,50,61,45,22,68,22,1,-4.2,21,17.5,-4,74,3.1,7.1,36,77.8,75.1,63,80.8,84.4,99,73,93.4,64,63,65,60,6.7,4.4,56,N/A,N/A,74,7.4,14.3,65,3.6,4.6,33,48,31,96,20.6,34.7,58,66,49,65,11.1,24.5,67,N/A,N/A,11,84.9,61,66,41.8,39.6,88,23,41.6,30,93.2,90.1
220,N/A,28089030105,Madison County,Mississippi,2021,61,54,68,51,26,76,29,-0.7,-4.9,22,15.9,-12.2,74,3.1,7.1,39,78.5,76.1,91,85.9,95.3,98,72.5,93,70,66,73,59,5.4,3.2,42,N/A,N/A,96,11.2,100,70,5.1,7.2,52,47,49,96,20.6,34.7,63,70,56,71,12.4,40.1,69,N/A,N/A,19,86.3,71.5,80,41.3,36.7,94,25.3,59,31,94.1,91.1
221,N/A,28089030105,Madison County,Mississippi,2022,58,56,61,56,42,70,32,-0.8,-4.5,53,21.5,39.3,74,3.1,7.1,31,77.9,73.2,89,87.6,95.3,88,72.6,86.4,62,63,60,96,-11.8,52.2,59,N/A,N/A,34,13.3,-21.3,39,4.9,4,45,46,41,96,20.9,35.6,58,62,53,72,13.1,46.3,53,N/A,N/A,16,86.4,69.3,81,41.4,36.5,89,25.2,50.7,27,94,90.2
222,N/A,28089030105,Madison County,Mississippi,2023,55,49,61,52,40,64,42,-0.9,-1,38,40.3,36.1,74,3.1,7.1,19,77.4,68.7,85,88.8,95.3,77,72.8,82,57,49,65,38,27.6,-11.4,60,N/A,N/A,50,-8.7,-23.9,54,3.8,4.1,45,46,41,97,20.7,36.4,56,59,53,57,15.1,24.7,61,N/A,N/A,17,86.3,70.5,93,41.5,33.8,88,25.3,50.4,15,93.9,86.8
223,N/A,28089030105,Madison County,Mississippi,2024,58,55,61,52,40,64,42,-0.9,-1,38,40.3,36.1,74,3.1,7.1,19,77.4,68.7,85,88.8,95.3,77,72.8,82,68,70,65,90,-4.9,9.4,69,N/A,N/A,50,-8.7,-23.9,55,3.6,3.9,45,46,41,96,1.1,4.2,54,56,53,57,15.1,24.7,56,N/A,N/A,17,86.3,70.5,93,41.5,33.8,88,25.3,50.4,15,93.9,86.8
224,N/A,28049000600,Hinds County,Mississippi,2017,38,46,29,34,31,38,17,1.5,-8.4,45,-1.2,2.6,16,3.1,0.6,50,76.5,76.6,9,78.6,56.2,79,74.1,83.2,34,46,23,67,4.1,38.5,64,N/A,N/A,6,4.5,-29.4,50,4.2,4.2,7,48,7,11,20.3,11.6,44,62,25,36,3,2.2,88,N/A,N/A,20,83.7,67.7,28,41.4,45,39,23.1,19.5,13,90,81.8
225,N/A,28049000600,Hinds County,Mississippi,2018,33,38,28,31,22,40,14,1.4,-12.3,29,3.1,-5.1,16,3.1,0.6,52,77.1,77.4,9,78.6,56.2,82,73.8,84.2,37,51,23,67,4.1,38.5,63,N/A,N/A,23,0,-8.3,50,4.2,4.2,7,48,7,11,20.3,11.6,32,41,22,61,5.1,15,21,N/A,N/A,23,84,70.9,30,41.6,44.7,23,22.9,14,10,91.2,81.9
226,N/A,28049000600,Hinds County,Mississippi,2019,42,54,29,32,27,38,14,1.2,-12.8,40,10.8,11.8,16,3.1,0.6,47,77.5,77,8,79.7,57.5,82,73.6,83.8,42,62,23,62,13.3,33.3,66,N/A,N/A,57,6.6,27.3,50,4.2,4.2,7,48,7,11,20.3,11.6,49,72,26,64,8.3,21.3,80,N/A,N/A,33,84.4,77.3,35,41.7,44.1,27,22.9,15.3,8,92.3,81.9
227,N/A,28049000600,Hinds County,Mississippi,2020,36,39,33,28,17,39,19,1,-7.4,15,17.5,-10.4,16,3.1,0.6,53,77.8,78.4,8,80.8,58.9,78,73,82.1,40,59,22,55,6.7,16.7,64,N/A,N/A,57,7.4,28.6,50,3.6,3.6,7,48,7,9,20.6,11.3,40,42,38,59,11.1,20.3,25,N/A,N/A,47,84.9,83.9,44,41.8,42.6,56,23,25,6,93.2,81.6
228,N/A,28049000600,Hinds County,Mississippi,2021,31,32,30,31,28,34,44,-0.7,-1,13,15.9,-32.3,16,3.1,0.6,63,78.5,81.1,5,85.9,63.9,50,72.5,72.5,18,17,18,11,5.4,-7.1,5,N/A,N/A,35,11.2,11.1,35,5.1,3.8,9,47,9,11,20.6,11.7,44,50,37,31,12.4,9.6,69,N/A,N/A,30,86.3,78.6,36,41.3,43.5,72,25.3,36.1,9,94.1,83.8
229,N/A,28049000600,Hinds County,Mississippi,2022,34,39,30,36,39,34,65,-0.8,6.5,13,21.5,-29.1,16,3.1,0.6,77,77.9,83.6,12,87.6,74.1,30,72.6,64.2,29,33,25,22,-11.8,-19.2,9,N/A,N/A,67,13.3,110,48,4.9,4.8,16,46,16,12,20.9,12.7,38,44,32,12,13.1,-0.6,76,N/A,N/A,27,86.4,77.5,34,41.4,44,63,25.2,31.2,4,94,78.7
230,N/A,28049000600,Hinds County,Mississippi,2023,32,33,31,36,38,34,61,-0.9,5,16,40.3,-8.1,16,3.1,0.6,46,77.4,76.5,24,88.8,82.2,48,72.8,72.2,25,25,25,52,27.6,42.9,6,N/A,N/A,17,-8.7,-28.6,43,3.8,3.3,16,46,16,17,20.7,14,35,36,34,10,15.1,-3,63,N/A,N/A,32,86.3,80,29,41.5,45.2,71,25.3,35.5,4,93.9,79.6
231,N/A,28049000600,Hinds County,Mississippi,2024,30,32,28,36,38,34,61,-0.9,5,16,40.3,-8.1,16,3.1,0.6,46,77.4,76.5,24,88.8,82.2,48,72.8,72.2,24,32,15,70,-4.9,63.3,9,N/A,N/A,17,-8.7,-28.6,23,3.6,2,16,46,16,5,1.1,0.2,30,27,34,10,15.1,-3,44,N/A,N/A,32,86.3,80,29,41.5,45.2,71,25.3,35.5,4,93.9,79.6
232,N/A,28049010203,Hinds County,Mississippi,2017,41,38,44,43,44,42,17,1.5,-6.1,71,-1.2,31.6,45,3.1,2.6,36,76.5,73.7,12,78.6,59.6,74,74.1,81.7,54,51,58,41,4.1,0,39,N/A,N/A,72,4.5,36.4,90,4.2,9.4,9,48,9,74,20.3,25.3,25,18,32,18,3,-4,18,N/A,N/A,4,83.7,45,3,41.4,55.7,92,23.1,45.7,29,90,86.1
233,N/A,28049010203,Hinds County,Mississippi,2018,45,46,44,41,38,44,13,1.4,-8.8,64,3.1,25.9,45,3.1,2.6,55,77.1,78,12,78.6,59.6,66,73.8,79,52,45,58,41,4.1,0,37,N/A,N/A,58,0,8.9,90,4.2,9.4,10,48,10,74,20.3,25.3,44,56,31,58,5.1,14.5,54,N/A,N/A,3,84,42.3,2,41.6,56.6,90,22.9,43.7,30,91.2,87.7
234,N/A,28049010203,Hinds County,Mississippi,2019,41,36,46,34,22,47,13,1.2,-9.3,31,10.8,0,45,3.1,2.6,65,77.5,80.3,15,79.7,64,62,73.6,77.4,54,49,58,57,13.3,16.4,55,N/A,N/A,36,6.6,-2,90,4.2,9.4,10,48,10,74,20.3,25.3,36,38,34,65,8.3,24.7,12,N/A,N/A,4,84.4,43.6,3,41.7,56.4,93,22.9,48.8,34,92.3,89.9
235,N/A,28049010203,Hinds County,Mississippi,2020,42,40,44,30,11,50,11,1,-12.3,11,17.5,-38.3,45,3.1,2.6,80,77.8,83.5,16,80.8,66.5,59,73,76,56,63,50,74,6.7,21.9,62,N/A,N/A,54,7.4,12.5,71,3.6,5.1,9,48,9,70,20.6,24.9,39,45,33,68,11.1,34.9,22,N/A,N/A,4,84.9,47.6,3,41.8,56.1,96,23,53.8,29,93.2,89.9
236,N/A,28049010203,Hinds County,Mississippi,2021,42,39,46,36,20,52,23,-0.7,-8.2,16,15.9,-35,45,3.1,2.6,94,78.5,88.9,34,85.9,81.5,36,72.5,67.2,48,44,53,43,5.4,2.6,16,N/A,N/A,73,11.2,48.1,88,5.1,11.2,4,47,3,68,20.6,24.5,42,52,32,56,12.4,21.3,47,N/A,N/A,6,86.3,54.6,6,41.3,52.8,95,25.3,63.9,19,94.1,88.1
237,N/A,28049010203,Hinds County,Mississippi,2022,40,34,45,42,31,54,33,-0.8,-3.9,29,21.5,1.4,45,3.1,2.6,77,77.9,83.8,54,87.6,88.4,40,72.6,68.6,43,30,56,23,-11.8,-28.8,36,N/A,N/A,30,13.3,-1.2,93,4.9,14,4,46,3,70,20.9,25.2,34,42,25,31,13.1,10.8,54,N/A,N/A,9,86.4,61.2,8,41.4,51.8,67,25.2,33.2,17,94,87.4
238,N/A,28049010203,Hinds County,Mississippi,2023,40,35,45,52,54,50,63,-0.9,8.3,45,40.3,43.5,45,3.1,2.6,55,77.4,78.4,55,88.8,89.7,45,72.8,70.9,46,35,56,55,27.6,31.6,18,N/A,N/A,32,-8.7,-23.9,90,3.8,9.3,4,46,3,73,20.7,25.6,22,16,29,14,15.1,3.2,17,N/A,N/A,11,86.3,65.2,7,41.5,52.5,71,25.3,35.4,26,93.9,89.9
239,N/A,28049010203,Hinds County,Mississippi,2024,40,40,40,52,54,50,63,-0.9,8.3,45,40.3,43.5,45,3.1,2.6,55,77.4,78.4,55,88.8,89.7,45,72.8,70.9,34,26,41,22,-4.9,-16,24,N/A,N/A,32,-8.7,-23.9,91,3.6,9.5,4,46,3,28,1.1,0.7,34,40,29,14,15.1,3.2,67,N/A,N/A,11,86.3,65.2,7,41.5,52.5,71,25.3,35.4,26,93.9,89.9
240,N/A,28049000400,Hinds County,Mississippi,2017,48,58,37,45,46,44,25,1.5,-3.4,68,-1.2,19.4,5,3.1,0,31,76.5,72.5,62,78.6,82.3,79,74.1,83.3,56,62,50,62,4.1,8.6,48,N/A,N/A,75,4.5,28.3,27,4.2,2.7,68,48,66,54,20.3,21,42,66,17,82,3,19.9,50,N/A,N/A,21,83.7,68.7,3,41.4,55.4,34,23.1,17.7,9,90,79.8
241,N/A,28049000400,Hinds County,Mississippi,2018,43,52,34,46,49,42,44,1.4,1.5,54,3.1,10.4,5,3.1,0,28,77.1,72.5,62,78.6,82.3,72,73.8,80.8,50,54,47,62,4.1,8.6,73,N/A,N/A,26,0,-25,27,4.2,2.7,59,48,57,54,20.3,21,34,54,14,72,5.1,13.1,35,N/A,N/A,19,84,67.4,3,41.6,55.1,24,22.9,14.4,11,91.2,82.2
242,N/A,28049000400,Hinds County,Mississippi,2019,40,45,34,42,40,45,58,1.2,4.9,22,10.8,-14.1,5,3.1,0,29,77.5,73.2,66,79.7,84.4,79,73.6,83.1,54,66,42,63,13.3,19,59,N/A,N/A,77,6.6,29.4,27,4.2,2.7,44,48,42,54,20.3,21,22,30,15,39,8.3,3,20,N/A,N/A,19,84.4,68.2,4,41.7,54.7,21,22.9,12.9,17,92.3,86
243,N/A,28049000400,Hinds County,Mississippi,2020,41,46,36,56,61,50,57,1,4.6,65,17.5,46.5,5,3.1,0,40,77.8,75.9,68,80.8,85.7,86,73,85.1,44,51,37,61,6.7,10.7,53,N/A,N/A,40,7.4,-3,28,3.6,2.4,36,48,34,48,20.6,20.4,23,26,20,30,11.1,1.3,21,N/A,N/A,25,84.9,73.5,6,41.8,53,23,23,13.6,27,93.2,89.6
244,N/A,28049000400,Hinds County,Mississippi,2021,39,45,33,46,43,50,51,-0.7,1.3,35,15.9,1.2,5,3.1,0,32,78.5,74.1,70,85.9,90.3,92,72.5,88.2,42,51,32,38,5.4,0,34,N/A,N/A,80,11.2,50,16,5.1,2.4,33,47,31,48,20.6,20.4,29,40,18,32,12.4,3.8,49,N/A,N/A,39,86.3,82.4,11,41.3,50.4,12,25.3,11.4,9,94.1,83.5
245,N/A,28049000400,Hinds County,Mississippi,2022,43,44,42,40,32,49,40,-0.8,-2.2,25,21.5,-12.2,5,3.1,0,25,77.9,71.6,75,87.6,92.5,91,72.6,88.2,49,53,45,35,-11.8,-20.5,72,N/A,N/A,53,13.3,12.5,45,4.9,4.5,37,46,34,53,20.9,21.6,40,46,33,44,13.1,9.2,47,N/A,N/A,50,86.4,86.3,21,41.4,47,49,25.2,24.7,12,94,85.3
246,N/A,28049000400,Hinds County,Mississippi,2023,42,39,45,42,36,49,32,-0.9,-6.3,39,40.3,30.3,5,3.1,0,30,77.4,72.5,84,88.8,94.9,77,72.8,82.2,44,39,49,44,27.6,19.7,44,N/A,N/A,30,-8.7,-42.5,51,3.8,3.8,37,46,34,58,20.7,22.2,40,42,37,48,15.1,12.6,36,N/A,N/A,51,86.3,86.5,15,41.5,48.7,73,25.3,36.5,10,93.9,84.3
247,N/A,28049000400,Hinds County,Mississippi,2024,44,44,43,42,36,49,32,-0.9,-6.3,39,40.3,30.3,5,3.1,0,30,77.4,72.5,84,88.8,94.9,77,72.8,82.2,46,50,42,70,-4.9,2.5,51,N/A,N/A,30,-8.7,-42.5,31,3.6,2.5,37,46,34,59,1.1,1.3,42,46,37,48,15.1,12.6,44,N/A,N/A,51,86.3,86.5,15,41.5,48.7,73,25.3,36.5,10,93.9,84.3
248,N/A,28121020302,Rankin County,Mississippi,2017,58,62,55,60,70,49,81,1.5,6.2,60,-1.2,0.1,45,3.1,2.6,45,76.5,75.5,64,78.6,82.7,41,74.1,71,67,60,74,67,4.1,4.3,50,N/A,N/A,62,4.5,0.3,38,4.2,3.4,83,48,80,100,20.3,47.2,49,56,42,61,3,4.6,52,N/A,N/A,56,83.7,85.6,45,41.4,42.1,33,23.1,17.4,35,90,87.4
249,N/A,28121020302,Rankin County,Mississippi,2018,60,65,56,56,62,50,83,1.4,7,42,3.1,-10.4,45,3.1,2.6,42,77.1,75.7,64,78.6,82.7,49,73.8,73.5,73,73,73,67,4.1,4.3,75,N/A,N/A,78,0,9.9,38,4.2,3.4,82,48,78,100,20.3,47.2,52,60,45,37,5.1,-2.5,82,N/A,N/A,51,84,84.3,50,41.6,41.7,47,22.9,21.9,32,91.2,88.1
250,N/A,28121020302,Rankin County,Mississippi,2019,59,60,58,61,68,54,88,1.2,9,47,10.8,0.3,45,3.1,2.6,49,77.5,77.3,65,79.7,84.1,57,73.6,75.8,69,67,71,60,13.3,10.4,57,N/A,N/A,84,6.6,22.4,38,4.2,3.4,75,48,72,100,20.3,47.2,47,46,48,31,8.3,-2.9,61,N/A,N/A,46,84.4,82.9,48,41.7,42,69,22.9,29.8,31,92.3,89.2
251,N/A,28121020302,Rankin County,Mississippi,2020,54,50,58,58,57,58,80,1,5.2,34,17.5,-9.5,45,3.1,2.6,62,77.8,80,62,80.8,84.1,65,73,78,62,54,70,60,6.7,4.3,54,N/A,N/A,47,7.4,-7.5,41,3.6,3.1,69,48,66,100,20.6,46.4,44,40,47,27,11.1,-4.5,54,N/A,N/A,38,84.9,80.5,55,41.8,41.1,67,23,29.4,28,93.2,89.8
252,N/A,28121020302,Rankin County,Mississippi,2021,47,47,47,38,30,45,35,-0.7,-18,25,15.9,-67.7,45,3.1,2.6,N/A,78.5,N/A,45,85.9,84.8,N/A,72.5,N/A,64,71,57,60,5.4,2.9,58,N/A,N/A,95,11.2,66.2,33,5.1,3.6,38,47,36,100,20.6,45.3,39,40,38,28,12.4,-2.3,52,N/A,N/A,N/A,86.3,N/A,56,41.3,40.5,N/A,25.3,N/A,21,94.1,88.9
253,N/A,28121020302,Rankin County,Mississippi,2022,50,48,51,36,28,44,32,-0.8,-42,25,21.5,-63.3,45,3.1,2.6,N/A,77.9,N/A,42,87.6,85.8,N/A,72.6,N/A,70,67,72,81,-11.8,-1.5,78,N/A,N/A,41,13.3,-11.1,30,4.9,3.4,85,46,78,100,20.9,47.2,42,48,36,29,13.1,-1.5,66,N/A,N/A,N/A,86.4,N/A,45,41.4,42.2,N/A,25.2,N/A,27,94,90.2
254,N/A,28121020302,Rankin County,Mississippi,2023,58,48,69,39,33,45,33,-0.9,-60.6,N/A,40.3,N/A,45,3.1,2.6,N/A,77.4,N/A,N/A,88.8,N/A,N/A,72.8,N/A,65,54,76,50,27.6,11.6,70,N/A,N/A,41,-8.7,-46.3,43,3.8,3.3,85,46,78,100,20.7,47.4,70,56,85,47,15.1,10.8,66,N/A,N/A,N/A,86.3,N/A,85,41.5,35.8,N/A,25.3,N/A,N/A,93.9,N/A
255,N/A,28121020302,Rankin County,Mississippi,2024,60,50,70,39,33,45,33,-0.9,-60.6,N/A,40.3,N/A,45,3.1,2.6,N/A,77.4,N/A,N/A,88.8,N/A,N/A,72.8,N/A,72,62,81,84,-4.9,2.3,62,N/A,N/A,41,-8.7,-46.3,58,3.6,4.1,85,46,78,100,1.1,8.1,70,56,85,47,15.1,10.8,65,N/A,N/A,N/A,86.3,N/A,85,41.5,35.8,N/A,25.3,N/A,N/A,93.9,N/A
256,N/A,28049011101,Hinds County,Mississippi,2017,38,39,37,41,52,30,52,1.5,4.3,52,-1.2,7.3,41,3.1,2.3,11,76.5,65.7,24,78.6,68.4,46,74.1,72.9,36,34,38,41,4.1,5,31,N/A,N/A,31,4.5,0,44,4.2,3.7,51,48,49,20,20.3,14.4,38,32,44,24,3,-2.6,41,N/A,N/A,37,83.7,78.5,51,41.4,41.3,41,23.1,20.1,49,90,89.8
257,N/A,28049011101,Hinds County,Mississippi,2018,38,37,39,44,57,30,52,1.4,4.1,62,3.1,26.9,41,3.1,2.3,11,77.1,66.5,24,78.6,68.4,46,73.8,72.6,34,27,42,41,4.1,5,20,N/A,N/A,20,0,-11.8,44,4.2,3.7,61,48,59,20,20.3,14.4,36,27,44,46,5.1,7.5,8,N/A,N/A,28,84,74,54,41.6,41.1,34,22.9,17.8,59,91.2,92.5
258,N/A,28049011101,Hinds County,Mississippi,2019,48,56,39,46,62,31,59,1.2,6.4,64,10.8,45.9,41,3.1,2.3,13,77.5,67.9,30,79.7,72.6,40,73.6,69.8,50,58,42,60,13.3,28.6,57,N/A,N/A,58,6.6,26.7,44,4.2,3.7,62,48,59,20,20.3,14.4,46,48,44,48,8.3,11.4,48,N/A,N/A,18,84.4,67.6,59,41.7,40.5,30,22.9,16.4,67,92.3,94.4
259,N/A,28049011101,Hinds County,Mississippi,2020,49,60,38,48,65,31,64,1,8.3,66,17.5,65.4,41,3.1,2.3,20,77.8,71,30,80.8,74.4,33,73,66.7,49,59,39,62,6.7,22.2,61,N/A,N/A,53,7.4,21.1,40,3.6,3,58,48,55,20,20.6,14.8,50,55,44,48,11.1,14.3,62,N/A,N/A,13,84.9,63.9,74,41.8,38.5,19,23,12.3,70,93.2,95.5
260,N/A,28049011101,Hinds County,Mississippi,2021,38,37,39,46,56,37,60,-0.7,5.4,51,15.9,32.2,41,3.1,2.3,21,78.5,70.6,70,85.9,90.2,16,72.5,55.8,30,36,24,18,5.4,-3,37,N/A,N/A,54,11.2,30.4,25,5.1,3.1,25,47,24,21,20.6,15,38,20,57,30,12.4,8.9,11,N/A,N/A,11,86.3,63.9,82,41.3,36.2,47,25.3,24.1,88,94.1,98
261,N/A,28049011101,Hinds County,Mississippi,2022,37,39,35,46,48,45,38,-0.8,-1.8,58,21.5,52.8,41,3.1,2.3,20,77.9,70,92,87.6,96.1,26,72.6,62.1,31,44,18,64,-11.8,15.6,9,N/A,N/A,60,13.3,43.3,21,4.9,2.7,11,46,11,21,20.9,15.3,34,26,42,21,13.1,4.6,31,N/A,N/A,14,86.4,67.5,99,41.4,29.6,16,25.2,12.4,40,94,92.6
262,N/A,28049011101,Hinds County,Mississippi,2023,27,19,35,32,24,40,23,-0.9,-10.6,26,40.3,17.5,41,3.1,2.3,21,77.4,69.5,77,88.8,93.7,19,72.8,58.3,16,14,19,26,27.6,16.2,9,N/A,N/A,8,-8.7,-53.5,26,3.8,2.3,11,46,11,19,20.7,14.4,32,18,46,19,15.1,4.7,16,N/A,N/A,23,86.3,75.2,96,41.5,32.4,4,25.3,6.7,63,93.9,95.4
263,N/A,28049011101,Hinds County,Mississippi,2024,30,20,40,32,24,40,23,-0.9,-10.6,26,40.3,17.5,41,3.1,2.3,21,77.4,69.5,77,88.8,93.7,19,72.8,58.3,26,16,35,10,-4.9,-16.3,30,N/A,N/A,8,-8.7,-53.5,36,3.6,2.8,11,46,11,59,1.1,1.3,33,20,46,19,15.1,4.7,22,N/A,N/A,23,86.3,75.2,96,41.5,32.4,4,25.3,6.7,63,93.9,95.4
264,N/A,28049000302,Hinds County,Mississippi,2017,48,43,53,37,30,44,41,1.5,-0.5,18,-1.2,-16,27,3.1,1.2,33,76.5,73.1,40,78.6,75.4,78,74.1,82.9,70,61,78,82,4.1,20,36,N/A,N/A,66,4.5,9.5,82,4.2,7.4,73,48,70,79,20.3,26.6,38,38,38,44,3,3.8,31,N/A,N/A,21,83.7,68.4,44,41.4,42.3,75,23.1,33.2,11,90,80.8
265,N/A,28049000302,Hinds County,Mississippi,2018,53,54,52,37,34,40,44,1.4,0.2,24,3.1,-8.9,27,3.1,1.2,24,77.1,71.5,40,78.6,75.4,69,73.8,79.8,69,61,77,82,4.1,20,66,N/A,N/A,36,0,-20.2,82,4.2,7.4,71,48,68,79,20.3,26.6,53,66,40,58,5.1,11.8,75,N/A,N/A,24,84,71.3,42,41.6,42.7,87,22.9,40.7,9,91.2,80.9
266,N/A,28049000302,Hinds County,Mississippi,2019,50,48,53,32,28,36,28,1.2,-4.5,29,10.8,3.1,27,3.1,1.2,18,77.5,69.9,37,79.7,75.6,62,73.6,77.3,64,51,78,59,13.3,13,54,N/A,N/A,41,6.6,-9.6,82,4.2,7.4,73,48,70,79,20.3,26.6,54,64,44,70,8.3,24.9,59,N/A,N/A,32,84.4,77.2,48,41.7,42.1,89,22.9,42.8,7,92.3,81.1
267,N/A,28049000302,Hinds County,Mississippi,2020,52,56,49,36,35,36,24,1,-6.6,46,17.5,26.6,27,3.1,1.2,16,77.8,69.4,41,80.8,78.1,59,73,75.9,70,78,63,89,6.7,33.6,57,N/A,N/A,87,7.4,41.3,41,3.6,3.1,69,48,66,79,20.6,27.1,51,54,48,70,11.1,29.4,38,N/A,N/A,40,84.9,81.2,51,41.8,41.6,93,23,48.3,9,93.2,83.8
268,N/A,28049000302,Hinds County,Mississippi,2021,57,57,57,50,53,47,41,-0.7,-3.2,65,15.9,77.2,27,3.1,1.2,22,78.5,70.8,61,85.9,88.3,79,72.5,82.8,62,52,71,31,5.4,-9.2,37,N/A,N/A,87,11.2,53.8,71,5.1,7.4,59,47,55,83,20.6,28.4,60,66,53,66,12.4,26,66,N/A,N/A,50,86.3,86.4,60,41.3,39.8,93,25.3,56.6,10,94.1,84.7
269,N/A,28049000302,Hinds County,Mississippi,2022,54,53,56,52,54,49,62,-0.8,3.2,45,21.5,32.5,27,3.1,1.2,36,77.9,74.6,48,87.6,87,84,72.6,84.8,57,42,72,30,-11.8,-33.8,40,N/A,N/A,57,13.3,10.4,81,4.9,9.2,53,46,49,82,20.9,28.4,55,64,46,51,13.1,17.6,77,N/A,N/A,30,86.4,78.9,52,41.4,41.2,91,25.2,54.4,10,94,84.4
270,N/A,28049000302,Hinds County,Mississippi,2023,54,52,55,50,49,50,74,-0.9,10.8,24,40.3,17.8,27,3.1,1.2,51,77.4,77.6,41,88.8,86.8,80,72.8,83.4,66,58,73,81,27.6,54.1,61,N/A,N/A,33,-8.7,-51.1,86,3.8,7.9,53,46,49,81,20.7,27.8,44,48,41,40,15.1,14.6,57,N/A,N/A,21,86.3,74.1,41,41.5,42.9,92,25.3,56.6,9,93.9,83.9
