county_fips,STNAME,county_name,total_pop,black_pop,black_pct
47097,Tennessee,Lauderdale,25140,8946,35.58
47097,Tennessee,Lauderdale,25125,8976,35.73
47097,Tennessee,Lauderdale,24888,8800,35.36
47097,Tennessee,Lauderdale,24725,8763,35.44
47097,Tennessee,Lauderdale,24554,8634,35.16
47097,Tennessee,Lauderdale,24630,8756,35.55
47099,Tennessee,Lawrence,44154,819,1.85
47099,Tennessee,Lawrence,44179,830,1.88
47099,Tennessee,Lawrence,44768,824,1.84
47099,Tennessee,Lawrence,45476,845,1.86
47099,Tennessee,Lawrence,46033,905,1.97
47099,Tennessee,Lawrence,46467,913,1.96
47101,Tennessee,Lewis,12583,261,2.07
47101,Tennessee,Lewis,12607,265,2.1
47101,Tennessee,Lewis,12856,275,2.14
47101,Tennessee,Lewis,12934,286,2.21
47101,Tennessee,Lewis,13146,294,2.24
47101,Tennessee,Lewis,13418,306,2.28
47103,Tennessee,Lincoln,35324,2524,7.15
47103,Tennessee,Lincoln,35338,2524,7.14
47103,Tennessee,Lincoln,35444,2552,7.2
47103,Tennessee,Lincoln,36006,2565,7.12
47103,Tennessee,Lincoln,36193,2585,7.14
47103,Tennessee,Lincoln,36751,2637,7.18
47105,Tennessee,Loudon,54891,875,1.59
47105,Tennessee,Loudon,55136,878,1.59
47105,Tennessee,Loudon,56800,924,1.63
47105,Tennessee,Loudon,58255,976,1.68
47105,Tennessee,Loudon,60581,1028,1.7
47105,Tennessee,Loudon,62129,1076,1.73
47107,Tennessee,McMinn,53274,2147,4.03
47107,Tennessee,McMinn,53344,2141,4.01
47107,Tennessee,McMinn,53922,2181,4.04
47107,Tennessee,McMinn,54680,2181,3.99
47107,Tennessee,McMinn,55720,2216,3.98
47107,Tennessee,McMinn,56754,2255,3.97
47109,Tennessee,McNairy,25855,1601,6.19
47109,Tennessee,McNairy,25858,1603,6.2
47109,Tennessee,McNairy,25853,1623,6.28
47109,Tennessee,McNairy,25971,1586,6.11
47109,Tennessee,McNairy,26065,1597,6.13
47109,Tennessee,McNairy,26103,1539,5.9
47111,Tennessee,Macon,25217,306,1.21
47111,Tennessee,Macon,25269,310,1.23
47111,Tennessee,Macon,25678,350,1.36
47111,Tennessee,Macon,26225,371,1.41
47111,Tennessee,Macon,26837,414,1.54
47111,Tennessee,Macon,27189,434,1.6
47113,Tennessee,Madison,98832,37688,38.13
47113,Tennessee,Madison,98834,37659,38.1
47113,Tennessee,Madison,98580,37492,38.03
47113,Tennessee,Madison,99264,37947,38.23
47113,Tennessee,Madison,99390,37910,38.14
47113,Tennessee,Madison,100409,38500,38.34
47115,Tennessee,Marion,28871,1166,4.04
47115,Tennessee,Marion,28905,1163,4.02
47115,Tennessee,Marion,28960,1180,4.07
47115,Tennessee,Marion,29101,1174,4.03
47115,Tennessee,Marion,29458,1172,3.98
47115,Tennessee,Marion,29826,1223,4.1
47117,Tennessee,Marshall,34322,2251,6.56
47117,Tennessee,Marshall,34472,2272,6.59
47117,Tennessee,Marshall,35057,2279,6.5
47117,Tennessee,Marshall,35862,2302,6.42
47117,Tennessee,Marshall,37008,2335,6.31
47117,Tennessee,Marshall,37847,2358,6.23
47119,Tennessee,Maury,100974,12079,11.96
47119,Tennessee,Maury,101836,12177,11.96
47119,Tennessee,Maury,104965,12313,11.73
47119,Tennessee,Maury,108007,12336,11.42
47119,Tennessee,Maury,110734,12397,11.2
47119,Tennessee,Maury,113411,12495,11.02
47121,Tennessee,Meigs,12756,217,1.7
47121,Tennessee,Meigs,12809,224,1.75
47121,Tennessee,Meigs,13022,269,2.07
47121,Tennessee,Meigs,13265,289,2.18
47121,Tennessee,Meigs,13682,308,2.25
47121,Tennessee,Meigs,13937,342,2.45
47123,Tennessee,Monroe,46250,1061,2.29
47123,Tennessee,Monroe,46399,1071,2.31
47123,Tennessee,Monroe,46651,1026,2.2
47123,Tennessee,Monroe,47694,1057,2.22
47123,Tennessee,Monroe,48578,1103,2.27
47123,Tennessee,Monroe,49154,1086,2.21
47125,Tennessee,Montgomery,220012,48288,21.95
47125,Tennessee,Montgomery,221309,48683,22.0
47125,Tennessee,Montgomery,227780,50690,22.25
47125,Tennessee,Montgomery,235252,52634,22.37
47125,Tennessee,Montgomery,240398,54415,22.64
47125,Tennessee,Montgomery,246025,56322,22.89
47127,Tennessee,Moore,6463,149,2.31
47127,Tennessee,Moore,6466,155,2.4
47127,Tennessee,Moore,6644,163,2.45
47127,Tennessee,Moore,6715,158,2.35
47127,Tennessee,Moore,6774,166,2.45
47127,Tennessee,Moore,6773,172,2.54
47129,Tennessee,Morgan,21036,797,3.79
47129,Tennessee,Morgan,21050,798,3.79
47129,Tennessee,Morgan,21120,789,3.74
47129,Tennessee,Morgan,21176,785,3.71
47129,Tennessee,Morgan,21503,786,3.66
47129,Tennessee,Morgan,21954,862,3.93
47131,Tennessee,Obion,30791,3344,10.86
47131,Tennessee,Obion,30775,3337,10.84
47131,Tennessee,Obion,30461,3330,10.93
47131,Tennessee,Obion,30365,3312,10.91
47131,Tennessee,Obion,30403,3299,10.85
47131,Tennessee,Obion,30261,3253,10.75
47133,Tennessee,Overton,22505,162,0.72
47133,Tennessee,Overton,22587,166,0.73
47133,Tennessee,Overton,22836,194,0.85
47133,Tennessee,Overton,22992,200,0.87
47133,Tennessee,Overton,23358,217,0.93
47133,Tennessee,Overton,23551,241,1.02
47135,Tennessee,Perry,8387,212,2.53
47135,Tennessee,Perry,8386,214,2.55
47135,Tennessee,Perry,8499,249,2.93
47135,Tennessee,Perry,8702,254,2.92
47135,Tennessee,Perry,8911,262,2.94
47135,Tennessee,Perry,8987,254,2.83
47137,Tennessee,Pickett,5003,14,0.28
47137,Tennessee,Pickett,4999,14,0.28
47137,Tennessee,Pickett,5071,20,0.39
47137,Tennessee,Pickett,5102,22,0.43
47137,Tennessee,Pickett,5114,22,0.43
47137,Tennessee,Pickett,5108,26,0.51
47139,Tennessee,Polk,17544,129,0.74
47139,Tennessee,Polk,17567,130,0.74
47139,Tennessee,Polk,17722,142,0.8
47139,Tennessee,Polk,17799,144,0.81
47139,Tennessee,Polk,18066,177,0.98
47139,Tennessee,Polk,18338,201,1.1
47141,Tennessee,Putnam,79858,2011,2.52
47141,Tennessee,Putnam,80078,2020,2.52
47141,Tennessee,Putnam,81262,2074,2.55
47141,Tennessee,Putnam,82603,2101,2.54
47141,Tennessee,Putnam,83952,2144,2.55
47141,Tennessee,Putnam,84894,2208,2.6
47143,Tennessee,Rhea,33220,721,2.17
47143,Tennessee,Rhea,33287,725,2.18
47143,Tennessee,Rhea,33539,748,2.23
47143,Tennessee,Rhea,34056,760,2.23
47143,Tennessee,Rhea,34319,797,2.32
47143,Tennessee,Rhea,34759,782,2.25
47145,Tennessee,Roane,53542,1516,2.83
47145,Tennessee,Roane,53664,1533,2.86
47145,Tennessee,Roane,54156,1553,2.87
47145,Tennessee,Roane,55256,1595,2.89
47145,Tennessee,Roane,56223,1654,2.94
47145,Tennessee,Roane,56742,1686,2.97
47147,Tennessee,Robertson,72811,5759,7.91
47147,Tennessee,Robertson,72962,5788,7.93
47147,Tennessee,Robertson,74054,5854,7.91
47147,Tennessee,Robertson,75402,5918,7.85
47147,Tennessee,Robertson,76820,6147,8.0
47147,Tennessee,Robertson,78459,6379,8.13
47149,Tennessee,Rutherford,341478,56265,16.48
47149,Tennessee,Rutherford,343302,56920,16.58
47149,Tennessee,Rutherford,351241,59468,16.93
47149,Tennessee,Rutherford,362044,61730,17.05
47149,Tennessee,Rutherford,369649,63124,17.08
47149,Tennessee,Rutherford,376996,64486,17.11
47151,Tennessee,Scott,21847,78,0.36
47151,Tennessee,Scott,21876,84,0.38
47151,Tennessee,Scott,21895,93,0.42
47151,Tennessee,Scott,22033,95,0.43
47151,Tennessee,Scott,22245,95,0.43
47151,Tennessee,Scott,22517,103,0.46
47153,Tennessee,Sequatchie,15823,136,0.86
47153,Tennessee,Sequatchie,15847,136,0.86
47153,Tennessee,Sequatchie,16448,175,1.06
47153,Tennessee,Sequatchie,16943,196,1.16
47153,Tennessee,Sequatchie,17189,208,1.21
47153,Tennessee,Sequatchie,17620,223,1.27
47155,Tennessee,Sevier,98679,1510,1.53
47155,Tennessee,Sevier,98865,1535,1.55
47155,Tennessee,Sevier,99667,1651,1.66
47155,Tennessee,Sevier,99318,1654,1.67
47155,Tennessee,Sevier,100224,1743,1.74
47155,Tennessee,Sevier,100184,1890,1.89
47157,Tennessee,Shelby,930015,501008,53.87
47157,Tennessee,Shelby,929788,501100,53.89
47157,Tennessee,Shelby,923255,498390,53.98
47157,Tennessee,Shelby,918382,495757,53.98
47157,Tennessee,Shelby,913909,492473,53.89
47157,Tennessee,Shelby,910530,489593,53.77
47159,Tennessee,Smith,19908,494,2.48
47159,Tennessee,Smith,19966,506,2.53
47159,Tennessee,Smith,20166,539,2.67
47159,Tennessee,Smith,20485,533,2.6
47159,Tennessee,Smith,20545,545,2.65
47159,Tennessee,Smith,20783,556,2.68
47161,Tennessee,Stewart,13658,277,2.03
47161,Tennessee,Stewart,13709,283,2.06
47161,Tennessee,Stewart,13813,283,2.05
47161,Tennessee,Stewart,14001,288,2.06
47161,Tennessee,Stewart,14246,300,2.11
47161,Tennessee,Stewart,14365,289,2.01
47163,Tennessee,Sullivan,158161,3777,2.39
47163,Tennessee,Sullivan,158244,3805,2.4
47163,Tennessee,Sullivan,159228,3904,2.45
47163,Tennessee,Sullivan,160891,4002,2.49
47163,Tennessee,Sullivan,162054,4077,2.52
47163,Tennessee,Sullivan,162703,4174,2.57
47165,Tennessee,Sumner,196280,16655,8.49
47165,Tennessee,Sumner,197420,16857,8.54
47165,Tennessee,Sumner,200536,17482,8.72
47165,Tennessee,Sumner,204018,17667,8.66
47165,Tennessee,Sumner,208423,18310,8.79
47165,Tennessee,Sumner,211721,18782,8.87
47167,Tennessee,Tipton,60977,11312,18.55
47167,Tennessee,Tipton,61047,11316,18.54
47167,Tennessee,Tipton,61071,11332,18.56
47167,Tennessee,Tipton,61577,11484,18.65
47167,Tennessee,Tipton,61885,11545,18.66
47167,Tennessee,Tipton,62187,11649,18.73
47169,Tennessee,Trousdale,11609,1316,11.34
47169,Tennessee,Trousdale,11634,1326,11.4
47169,Tennessee,Trousdale,11607,1313,11.31
47169,Tennessee,Trousdale,12085,1369,11.33
47169,Tennessee,Trousdale,12301,1380,11.22
47169,Tennessee,Trousdale,12159,1310,10.77
47171,Tennessee,Unicoi,17912,99,0.55
47171,Tennessee,Unicoi,17873,104,0.58
47171,Tennessee,Unicoi,17617,108,0.61
47171,Tennessee,Unicoi,17606,133,0.76
47171,Tennessee,Unicoi,17812,152,0.85
47171,Tennessee,Unicoi,17872,148,0.83
47173,Tennessee,Union,19802,104,0.53
47173,Tennessee,Union,19845,105,0.53
47173,Tennessee,Union,20018,124,0.62
47173,Tennessee,Union,20483,138,0.67
47173,Tennessee,Union,20747,166,0.8
47173,Tennessee,Union,21064,179,0.85
47175,Tennessee,Van Buren,6169,56,0.91
47175,Tennessee,Van Buren,6175,58,0.94
47175,Tennessee,Van Buren,6295,56,0.89
47175,Tennessee,Van Buren,6455,68,1.05
47175,Tennessee,Van Buren,6576,70,1.06
47175,Tennessee,Van Buren,6686,74,1.11
47177,Tennessee,Warren,40950,1605,3.92
47177,Tennessee,Warren,41059,1613,3.93
47177,Tennessee,Warren,41482,1635,3.94
47177,Tennessee,Warren,42014,1689,4.02
47177,Tennessee,Warren,42655,1719,4.03
47177,Tennessee,Warren,43619,1790,4.1
47179,Tennessee,Washington,133005,6030,4.53
47179,Tennessee,Washington,133225,6010,4.51
47179,Tennessee,Washington,133473,5955,4.46
47179,Tennessee,Washington,136339,6020,4.42
47179,Tennessee,Washington,138628,6156,4.44
47179,Tennessee,Washington,139642,6192,4.43
47181,Tennessee,Wayne,16231,1138,7.01
47181,Tennessee,Wayne,16225,1149,7.08
47181,Tennessee,Wayne,16334,1160,7.1
47181,Tennessee,Wayne,16259,1161,7.14
47181,Tennessee,Wayne,16047,1060,6.61
47181,Tennessee,Wayne,15974,1039,6.5
47183,Tennessee,Weakley,32899,2712,8.24
47183,Tennessee,Weakley,32897,2733,8.31
47183,Tennessee,Weakley,32880,2706,8.23
47183,Tennessee,Weakley,33032,2772,8.39
47183,Tennessee,Weakley,33110,2796,8.44
47183,Tennessee,Weakley,33162,2824,8.52
47185,Tennessee,White,27354,517,1.89
47185,Tennessee,White,27446,528,1.92
47185,Tennessee,White,27544,538,1.95
47185,Tennessee,White,28004,526,1.88
47185,Tennessee,White,28697,531,1.85
47185,Tennessee,White,29108,549,1.89
47187,Tennessee,Williamson,247777,11072,4.47
47187,Tennessee,Williamson,249616,11145,4.46
47187,Tennessee,Williamson,256155,11210,4.38
47187,Tennessee,Williamson,261536,11104,4.25
47187,Tennessee,Williamson,265312,11077,4.18
47187,Tennessee,Williamson,269136,11185,4.16
47189,Tennessee,Wilson,147739,11356,7.69
47189,Tennessee,Wilson,148651,11508,7.74
47189,Tennessee,Wilson,152044,11879,7.81
47189,Tennessee,Wilson,159029,12554,7.89
47189,Tennessee,Wilson,164352,13160,8.01
47189,Tennessee,Wilson,169948,13978,8.22
01001,Alabama,Autauga,58800,12048,20.49
01001,Alabama,Autauga,58909,12128,20.59
01001,Alabama,Autauga,59191,12443,21.02
01001,Alabama,Autauga,59736,12736,21.32
01001,Alabama,Autauga,60436,12913,21.37
01001,Alabama,Autauga,61464,13363,21.74
01003,Alabama,Baldwin,231767,20289,8.75
01003,Alabama,Baldwin,233244,20316,8.71
01003,Alabama,Baldwin,239411,20565,8.59
01003,Alabama,Baldwin,246577,20960,8.5
01003,Alabama,Baldwin,254107,21552,8.48
01003,Alabama,Baldwin,261608,22299,8.52
01005,Alabama,Barbour,25226,12046,47.75
01005,Alabama,Barbour,24975,11891,47.61
01005,Alabama,Barbour,24517,11577,47.22
01005,Alabama,Barbour,24722,11697,47.31
01005,Alabama,Barbour,24644,11601,47.07
01005,Alabama,Barbour,24358,11400,46.8
01007,Alabama,Bibb,22284,4684,21.02
01007,Alabama,Bibb,22176,4631,20.88
01007,Alabama,Bibb,22344,4721,21.13
01007,Alabama,Bibb,21983,4600,20.93
01007,Alabama,Bibb,21890,4520,20.65
01007,Alabama,Bibb,22258,4730,21.25
01009,Alabama,Blount,59130,1018,1.72
01009,Alabama,Blount,59110,1024,1.73
01009,Alabama,Blount,59050,1089,1.84
01009,Alabama,Blount,59491,1154,1.94
01009,Alabama,Blount,59777,1202,2.01
01009,Alabama,Blount,60163,1285,2.14
01011,Alabama,Bullock,10355,7525,72.67
01011,Alabama,Bullock,10230,7434,72.67
01011,Alabama,Bullock,10126,7296,72.05
01011,Alabama,Bullock,10126,7197,71.07
01011,Alabama,Bullock,9908,6989,70.54
01011,Alabama,Bullock,9901,6966,70.36
01013,Alabama,Butler,19048,8592,45.11
01013,Alabama,Butler,19027,8575,45.07
01013,Alabama,Butler,18856,8508,45.12
01013,Alabama,Butler,18652,8365,44.85
01013,Alabama,Butler,18357,8244,44.91
01013,Alabama,Butler,18256,8249,45.19
01015,Alabama,Calhoun,116437,25743,22.11
01015,Alabama,Calhoun,116242,25661,22.08
01015,Alabama,Calhoun,115633,25592,22.13
01015,Alabama,Calhoun,115744,25943,22.41
01015,Alabama,Calhoun,116403,26115,22.43
01015,Alabama,Calhoun,116427,26334,22.62
01017,Alabama,Chambers,34692,13965,40.25
01017,Alabama,Chambers,34572,13902,40.21
01017,Alabama,Chambers,34396,13833,40.22
01017,Alabama,Chambers,34093,13635,39.99
01017,Alabama,Chambers,34087,13537,39.71
01017,Alabama,Chambers,33813,13294,39.32
01019,Alabama,Cherokee,24984,1048,4.19
01019,Alabama,Cherokee,24981,1038,4.16
01019,Alabama,Cherokee,25060,1052,4.2
01019,Alabama,Cherokee,25334,1057,4.17
01019,Alabama,Cherokee,25700,1102,4.29
01019,Alabama,Cherokee,26138,1117,4.27
01021,Alabama,Chilton,45012,4649,10.33
01021,Alabama,Chilton,45060,4646,10.31
01021,Alabama,Chilton,45255,4626,10.22
01021,Alabama,Chilton,45856,4695,10.24
01021,Alabama,Chilton,46525,4816,10.35
01021,Alabama,Chilton,47262,4915,10.4
01023,Alabama,Choctaw,12664,5263,41.56
01023,Alabama,Choctaw,12622,5243,41.54
01023,Alabama,Choctaw,12544,5168,41.2
01023,Alabama,Choctaw,12420,5121,41.23
01023,Alabama,Choctaw,12263,5002,40.79
01023,Alabama,Choctaw,12052,4870,40.41
01025,Alabama,Clarke,23091,10468,45.33
01025,Alabama,Clarke,22989,10426,45.35
01025,Alabama,Clarke,22735,10355,45.55
01025,Alabama,Clarke,22545,10234,45.39
01025,Alabama,Clarke,22305,10120,45.37
01025,Alabama,Clarke,22142,9974,45.05
01027,Alabama,Clay,14235,1993,14.0
01027,Alabama,Clay,14210,1989,14.0
01027,Alabama,Clay,14156,1996,14.1
01027,Alabama,Clay,14198,1971,13.88
01027,Alabama,Clay,14157,1952,13.79
01027,Alabama,Clay,14239,1983,13.93
01029,Alabama,Cleburne,15055,444,2.95
01029,Alabama,Cleburne,15063,445,2.95
01029,Alabama,Cleburne,15151,465,3.07
01029,Alabama,Cleburne,15353,480,3.13
01029,Alabama,Cleburne,15658,487,3.11
01029,Alabama,Cleburne,15905,500,3.14
01031,Alabama,Coffee,53470,9415,17.61
01031,Alabama,Coffee,53565,9401,17.55
01031,Alabama,Coffee,54201,9290,17.14
01031,Alabama,Coffee,54769,9327,17.03
01031,Alabama,Coffee,55707,9524,17.1
01031,Alabama,Coffee,56358,9560,16.96
01033,Alabama,Colbert,57232,9304,16.26
01033,Alabama,Colbert,57305,9323,16.27
01033,Alabama,Colbert,57615,9312,16.16
01033,Alabama,Colbert,58023,9188,15.84
01033,Alabama,Colbert,58382,9207,15.77
01033,Alabama,Colbert,58785,9278,15.78
01035,Alabama,Conecuh,11594,5339,46.05
01035,Alabama,Conecuh,11551,5324,46.09
01035,Alabama,Conecuh,11317,5192,45.88
01035,Alabama,Conecuh,11220,5083,45.3
01035,Alabama,Conecuh,11177,5032,45.02
01035,Alabama,Conecuh,11109,4965,44.69
01037,Alabama,Coosa,10379,3193,30.76
01037,Alabama,Coosa,10340,3160,30.56
01037,Alabama,Coosa,10321,3041,29.46
01037,Alabama,Coosa,10283,3013,29.3
01037,Alabama,Coosa,10267,2960,28.83
01037,Alabama,Coosa,10291,2957,28.73
01039,Alabama,Covington,37570,4772,12.7
01039,Alabama,Covington,37513,4778,12.74
01039,Alabama,Covington,37512,4775,12.73
01039,Alabama,Covington,37508,4781,12.75
01039,Alabama,Covington,37861,4773,12.61
01039,Alabama,Covington,37748,4700,12.45
01041,Alabama,Crenshaw,13201,3180,24.09
01041,Alabama,Crenshaw,13171,3182,24.16
01041,Alabama,Crenshaw,13062,3116,23.86
01041,Alabama,Crenshaw,13096,3080,23.52
01041,Alabama,Crenshaw,13168,3076,23.36
01041,Alabama,Crenshaw,13114,3080,23.49
01043,Alabama,Cullman,87861,1170,1.33
01043,Alabama,Cullman,88142,1180,1.34
01043,Alabama,Cullman,89578,1214,1.36
01043,Alabama,Cullman,90597,1263,1.39
01043,Alabama,Cullman,91909,1275,1.39
01043,Alabama,Cullman,92604,1358,1.47
01045,Alabama,Dale,49320,10408,21.1
01045,Alabama,Dale,49260,10407,21.13
01045,Alabama,Dale,49344,10694,21.67
01045,Alabama,Dale,49472,10710,21.65
01045,Alabama,Dale,49852,10845,21.75
01045,Alabama,Dale,50067,10841,21.65
01047,Alabama,Dallas,38470,27223,70.76
01047,Alabama,Dallas,38185,27031,70.79
01047,Alabama,Dallas,37496,26607,70.96
01047,Alabama,Dallas,36772,26124,71.04
01047,Alabama,Dallas,36294,25754,70.96
01047,Alabama,Dallas,35545,25157,70.78
01049,Alabama,DeKalb,71627,1375,1.92
01049,Alabama,DeKalb,71673,1373,1.92
01049,Alabama,DeKalb,71880,1406,1.96
01049,Alabama,DeKalb,72046,1406,1.95
01049,Alabama,DeKalb,72626,1449,2.0
01049,Alabama,DeKalb,73122,1522,2.08
01051,Alabama,Elmore,87980,19076,21.68
01051,Alabama,Elmore,87871,19036,21.66
01051,Alabama,Elmore,88734,19372,21.83
01051,Alabama,Elmore,89566,19785,22.09
01051,Alabama,Elmore,90416,19892,22.0
01051,Alabama,Elmore,91042,20015,21.98
01053,Alabama,Escambia,36768,11500,31.28
01053,Alabama,Escambia,36687,11474,31.28
01053,Alabama,Escambia,36628,11489,31.37
01053,Alabama,Escambia,36620,11336,30.96
01053,Alabama,Escambia,36582,11375,31.09
01053,Alabama,Escambia,36630,11368,31.03
01055,Alabama,Etowah,103415,16171,15.64
01055,Alabama,Etowah,103437,16186,15.65
01055,Alabama,Etowah,102887,15993,15.54
01055,Alabama,Etowah,102821,15811,15.38
01055,Alabama,Etowah,103174,15779,15.29
01055,Alabama,Etowah,103207,15691,15.2
01057,Alabama,Fayette,16322,1918,11.75
01057,Alabama,Fayette,16329,1913,11.72
01057,Alabama,Fayette,16119,1834,11.38
01057,Alabama,Fayette,16041,1832,11.42
01057,Alabama,Fayette,15913,1800,11.31
01057,Alabama,Fayette,15863,1790,11.28
01059,Alabama,Franklin,32111,1421,4.43
01059,Alabama,Franklin,32076,1418,4.42
01059,Alabama,Franklin,31991,1461,4.57
01059,Alabama,Franklin,31947,1451,4.54
01059,Alabama,Franklin,31941,1405,4.4
01059,Alabama,Franklin,31874,1372,4.3
01061,Alabama,Geneva,26662,2495,9.36
01061,Alabama,Geneva,26703,2493,9.34
01061,Alabama,Geneva,26632,2477,9.3
01061,Alabama,Geneva,26787,2462,9.19
01061,Alabama,Geneva,27052,2464,9.11
01061,Alabama,Geneva,27259,2474,9.08
01063,Alabama,Greene,7732,6236,80.65
01063,Alabama,Greene,7701,6210,80.64
01063,Alabama,Greene,7583,6118,80.68
01063,Alabama,Greene,7412,5944,80.19
01063,Alabama,Greene,7299,5794,79.38
01063,Alabama,Greene,7127,5632,79.02
01065,Alabama,Hale,14788,8622,58.3
01065,Alabama,Hale,14771,8599,58.22
01065,Alabama,Hale,14715,8538,58.02
01065,Alabama,Hale,14613,8410,57.55
01065,Alabama,Hale,14931,8683,58.15
01065,Alabama,Hale,15116,8728,57.74
01067,Alabama,Henry,17141,4410,25.73
01067,Alabama,Henry,17171,4402,25.64
01067,Alabama,Henry,17412,4388,25.2
01067,Alabama,Henry,17638,4359,24.71
01067,Alabama,Henry,17872,4338,24.27
01067,Alabama,Henry,18141,4288,23.64
01069,Alabama,Houston,107213,29466,27.48
01069,Alabama,Houston,107300,29607,27.59
01069,Alabama,Houston,107412,29717,27.67
01069,Alabama,Houston,108063,29825,27.6
01069,Alabama,Houston,108556,30000,27.64
01069,Alabama,Houston,109366,30245,27.65
01071,Alabama,Jackson,52563,1804,3.43
01071,Alabama,Jackson,52532,1805,3.44
01071,Alabama,Jackson,52688,1835,3.48
01071,Alabama,Jackson,52842,1856,3.51
01071,Alabama,Jackson,53423,1852,3.47
01071,Alabama,Jackson,53780,1853,3.45
01073,Alabama,Jefferson,674311,292001,43.3
01073,Alabama,Jefferson,674727,292049,43.28
01073,Alabama,Jefferson,669677,290334,43.35
01073,Alabama,Jefferson,665543,288440,43.34
01073,Alabama,Jefferson,664084,287130,43.24
01073,Alabama,Jefferson,664744,286820,43.15
01075,Alabama,Lamar,13971,1439,10.3
01075,Alabama,Lamar,13954,1437,10.3
01075,Alabama,Lamar,13725,1399,10.19
01075,Alabama,Lamar,13628,1398,10.26
01075,Alabama,Lamar,13616,1408,10.34
01075,Alabama,Lamar,13543,1433,10.58
01077,Alabama,Lauderdale,93560,9493,10.15
01077,Alabama,Lauderdale,94031,9632,10.24
01077,Alabama,Lauderdale,94846,9675,10.2
01077,Alabama,Lauderdale,95903,9788,10.21
01077,Alabama,Lauderdale,96867,9881,10.2
01077,Alabama,Lauderdale,97502,9914,10.17
01079,Alabama,Lawrence,33058,3525,10.66
01079,Alabama,Lawrence,33075,3518,10.64
01079,Alabama,Lawrence,33052,3430,10.38
01079,Alabama,Lawrence,33182,3387,10.21
01079,Alabama,Lawrence,33505,3382,10.09
01079,Alabama,Lawrence,33567,3401,10.13
01081,Alabama,Lee,174341,39642,22.74
01081,Alabama,Lee,174856,39825,22.78
01081,Alabama,Lee,177652,40511,22.8
01081,Alabama,Lee,181044,41336,22.83
01081,Alabama,Lee,184271,41797,22.68
01081,Alabama,Lee,187847,42422,22.58
01083,Alabama,Limestone,103561,14472,13.97
01083,Alabama,Limestone,104209,14479,13.89
01083,Alabama,Limestone,107285,14993,13.97
01083,Alabama,Limestone,110926,15915,14.35
01083,Alabama,Limestone,114803,16631,14.49
01083,Alabama,Limestone,118942,17830,14.99
01085,Alabama,Lowndes,10319,7572,73.38
01085,Alabama,Lowndes,10284,7561,73.52
01085,Alabama,Lowndes,9936,7248,72.95
01085,Alabama,Lowndes,9778,7132,72.94
01085,Alabama,Lowndes,9682,7009,72.39
01085,Alabama,Lowndes,9485,6801,71.7
01087,Alabama,Macon,19531,15734,80.56
01087,Alabama,Macon,19472,15680,80.53
01087,Alabama,Macon,18917,15148,80.08
01087,Alabama,Macon,18561,14796,79.72
01087,Alabama,Macon,18347,14530,79.2
01087,Alabama,Macon,18159,14289,78.69
01089,Alabama,Madison,388156,96789,24.94
01089,Alabama,Madison,390527,97575,24.99
01089,Alabama,Madison,396663,99029,24.97
01089,Alabama,Madison,404155,101374,25.08
01089,Alabama,Madison,413891,104260,25.19
01089,Alabama,Madison,423355,106911,25.25
01091,Alabama,Marengo,19325,10076,52.14
01091,Alabama,Marengo,19271,10034,52.07
01091,Alabama,Marengo,18978,9847,51.89
01091,Alabama,Marengo,18790,9704,51.64
01091,Alabama,Marengo,18705,9636,51.52
01091,Alabama,Marengo,18512,9570,51.7
01093,Alabama,Marion,29334,1148,3.91
01093,Alabama,Marion,29175,1087,3.73
01093,Alabama,Marion,28972,1150,3.97
01093,Alabama,Marion,29171,1209,4.14
01093,Alabama,Marion,29279,1230,4.2
01093,Alabama,Marion,29323,1308,4.46
01095,Alabama,Marshall,97609,3061,3.14
01095,Alabama,Marshall,97706,3081,3.15
01095,Alabama,Marshall,98268,3148,3.2
01095,Alabama,Marshall,99570,3286,3.3
01095,Alabama,Marshall,101041,3421,3.39
01095,Alabama,Marshall,102156,3569,3.49
01097,Alabama,Mobile,414810,151112,36.43
01097,Alabama,Mobile,414409,151149,36.47
01097,Alabama,Mobile,413164,151244,36.61
01097,Alabama,Mobile,411291,151047,36.73
01097,Alabama,Mobile,411745,151278,36.74
01097,Alabama,Mobile,412339,151706,36.79
01099,Alabama,Monroe,19768,8205,41.51
01099,Alabama,Monroe,19704,8184,41.53
01099,Alabama,Monroe,19530,8158,41.77
01099,Alabama,Monroe,19403,8093,41.71
01099,Alabama,Monroe,19244,7984,41.49
01099,Alabama,Monroe,19057,7828,41.08
01101,Alabama,Montgomery,228957,136094,59.44
01101,Alabama,Montgomery,228363,136053,59.58
01101,Alabama,Montgomery,226811,136506,60.18
01101,Alabama,Montgomery,226554,137106,60.52
01101,Alabama,Montgomery,225966,137243,60.74
01101,Alabama,Montgomery,225894,137816,61.01
01103,Alabama,Morgan,123452,16191,13.12
01103,Alabama,Morgan,123329,16148,13.09
01103,Alabama,Morgan,123270,16284,13.21
01103,Alabama,Morgan,124218,16664,13.42
01103,Alabama,Morgan,125455,16826,13.41
01103,Alabama,Morgan,126084,16678,13.23
01105,Alabama,Perry,8511,5842,68.64
01105,Alabama,Perry,8456,5806,68.66
01105,Alabama,Perry,8314,5751,69.17
01105,Alabama,Perry,7893,5556,70.39
01105,Alabama,Perry,7772,5415,69.67
01105,Alabama,Perry,7719,5335,69.12
01107,Alabama,Pickens,19125,7658,40.04
01107,Alabama,Pickens,18962,7605,40.11
